result,desc
0114.jpg,하고 싶은 것은 많고 꿈도 많아서 막상 자기 현실은 망각하기 쉬운 때입니다. 하고 싶은 것과 할 수 있는 것을 구분해야할 것입니다. 자기 분수를 알고 능력을 아는 것 또한 중요하지요. 자칫하다가는 잘 할 수 있는 일은 놔두고 엉뚱한 일을 벌릴 수 있습니다. 조심해서 선택해야할 것입니다. 금전운은 나쁘지는 않은 때입니다. 먹고 살 정도의 돈은 들어오는 때입니다. 그러나 자꾸 꿈만 쫓는다면 경제적인 안정은 힘들 수 있습니다.
0115.jpg,모든 일이 손에 잡히지 않고 마음만 흔들리는 날입니다.일을 하지 않은 자는 먹을 것도 없다는 말이 있듯이 금전적인 손해도 많이 날 수 있을 것입니다.마음이 흔들린다는 것은 하고 싶은 일이 따로 있기 때문이기도 하지요. 그 일이 현실적으로 가능한 일인지 자기 분수에 맞는 일인지를 신중하게 생각해야할 것입니다.
0116.jpg,"금전운이 좋은 날입니다. 그러나 일이 잘 풀린다고 방심하여 자신이 하고 싶은 일만 할 수도 있습니다.그렇게 되면 정작 해야 하는 일은 손놓게 되서 결과적으로는 금전적인 손실을 가져올 수 있을 것입니다. 하고 싶은 일과 해야 하는 일, 자신의 능력에 맞는 일을 잘 구분해야할 것입니다.또한 좋은 운일 수록 마음을 잡고 한우물을 파려 노력해야 할 것입니다."
0117.jpg,일이 손에 안잡히고 마음이 불안한 하루가 되겠습니다.현재 하는 일에 불만만 많아지고 다른 일을 하고 싶은 마음이 들겠습니다. 남의 떡이 커 보이기 때문입니다. 그러나 정작 다른 더 좋은 일을 찾지 못해서 마음만 못잡고 방황만 하게될 뿐입니다.그렇게 되면 금전운 역시 좋지 않게 되겠지요. 한 우물을 파고 자신의 일에 충실한 자만이 금전적인 안정을 얻을 수 있을 것입니다.
0118.jpg,"마음이 가장 혼란스러운 날중 하나가 되겠습니다. 한가지 일에 전념하지 못하고 다른 것에 더 관심을 갖게 되기도 하지만 , 딱히 한가지에 마음을 정하지도 못해서 이럴까, 저럴까만 궁리하다가 흐지부지 하루만 소비할 수 있을 것입니다. 금전운 역시 좋지 못하고 실속없이 소비만 하게 될 수 있는 날입니다. 땀흘려 노력한 자에게만 진정한 재물이 들어올 것입니다."
0119.jpg,"겉으로는 아무 문제 없이 조용한 하루이지만심심하고 지루한 것을 못견뎌서 다른 것을 해보려는 마음이 들기도 하는 날입니다.일탈을 꿈꿔 보지만자신의 근원적인 문제를 파헤치지 않는다면 다람쥐 쳇바퀴 도는 삶만 계속될 것입니다.정말 하고 싶은 것이 무엇인지, 현실적으로 가능한 일인지, 능력은 되는지를 냉정하게 판단해야 할 때입니다. 금전운은 무난한 때입니다."
0120.jpg,"현재 하고 있는 일도 괜찮긴 하지만또 다른 일이 하고 싶어지는 때입니다.그러나 하고 싶은 일만 추구하다 보면 현실성이 떨어지고, 한우물을 파지 못할 수도 있습니다.그렇다면 진정한 재물은 들어오지 않을 것입니다.자신의 꿈도 중요하지만 현실과 적절하게 조화를 이루어야 겠습니다."
0121.jpg,일은 하고 있지만 마음은 다른데 가 있으니힘든 하루가 되는 것은 당연하겠지요. 금전적인 손실도 많을 수 있습니다.경제적인 안정을 원한다면 도망가려는 마음을 다잡고 현실에 충실하시기 바랍니다.또한 한가지 일에만 전념하려는 마음도 가져야 할 것입니다. 땀흘려 노력한 자에게만 부귀가 주어질 것입니다.
0122.jpg,마음은 산만하지만 그런데로 일은 잘 진행되는 날입니다.금전운 역시 적당하게 좋은 날입니다.그러나 투잡을 하려한다거나 다른 일에 관심을 갖게 되니 경제적인 안정이 되기는 힘들 것입니다.하고 싶은 일만 찾게 되니 책임감이 좀 부족해 보이고 가벼운 사람으로 보일 수도 있을 것입니다.한가지 일에 전념하는 사람이 되길 노력해야 할 때입니다.
0123.jpg,오늘은 현실적으로 돈 버는 것에 마음이 가기 보다는자신이 하고 싶은 일이나 꿈에 더 마음이 가는 날입니다.그러나 마음만 굴뚝같지 실천은 안될 것입니다.그러다 보면 금전적인 손실만 있고 실속만없는 하루가 될 수 있습니다. 무엇보다 경제적인 안정이 된후에 꿈을 쫓아야 하지 않을까요?
0124.jpg,"현재 자신이 하고 있는 일이 만족스럽지 않아서 다른 것을 해 볼까,, 하는 마음이 들지만다른 구체적인 계획은 아직 없을 때입니다. 계획이 잡혀 있다 해도 실현가능성이 적거나 자신의 능력과는 상관이 없는 꿈일 수 있습니다. 자칫하면 경제적으로만 더 힘들어 질 수 있을 것입니다. 자신의 능력을 생각하고 분수에 맞는 일을 찾는 것이 우선되어야 할 때입니다."
0125.jpg,하는일도 어느정도 안정적이고 금전운도 만족스러운 정도의 날입니다. 그러다 보니 다른 것을 해보려는 마음도 들 수 있습니다. 그러나 아직은 현재 하는 일이 완성단계는 아닙니다. 아직은 다른 것을 꿈꿀 단계는 아니란 뜻입니다. 지금은 한 우물을 파야 할 때입니다. 최고가 ?瑛뻑
0126.jpg,자신이 하고 있는 일에 어느정도 익숙해져 있다보니자칫하면 지루해져서 다른 일을 꿈꾸게 될 수 있는 날입니다.그러나 아직은 최고점에 달한 것은 아닙니다.자신의 분야에 최고가 되는 그날까지 한눈팔지 말고 전진해 나가시길 바랍니다.금전운은 횡재수는 없지만 좋은 편에 속합니다.
0127.jpg,자신이 하고 있는 일이 가장 잘 맞고 행복한데도 불구하고다른 것을 시작해 보려는 마음이 들겠습니다.그러나 정말 하고 싶은 것이기 보다는 다른 일에 대한 호기심은 아닌지 신중하게 판단해야 할 때입니다. 자칫하면 가벼운 사람으로 오해받기 쉽기 때문입니다. 운이 좋을때 일수록 신중하고 책임감있는 행동을 해야 할 것입니다.금전운은 아주 좋습니다. 약간의 횡재수도 있습니다.
0128.jpg,새로운 일을 벌려보려는 마음이 드는 날입니다. 현재 하고 있는 일이 마무리가 된 상태라면 문제가 없겠지만 마무리 되지 않은 상태에서 또다른 일을 벌리려 한다면 일의 결과는 보기 힘들 것입니다. 무엇보다 꾸준함과 끈기를 갖고 일을 마무리 지으려 노력해야 할 때입니다.한 우물을 파는 자에게 하늘도 큰 복을 내려줄 것입니다. 오늘은 투자를 하는 단계이므로 금전적인 실속은 없는 날이 되겠습니다.
0129.jpg,"일에 집중이 안되고 마음도 콩밭에 가있다보니 하는 일이 틀어질 수도 있고, 결과적으로 금전운이 아주 안좋은 하루가 되겠습니다. 자칫하면 가벼운 사람이라는 오해를 받을 수도 있습니다.잠깐이라도 명상에 잠긴다거나 기도를 하여 마음을 가다듬는 것이 좋겠습니다.현재 하는 일의 목표를 다시한번 되새기어 심기일전하는 하루가 되시길 바랍니다."
0130.jpg,"현재 하는 일을 꾸준히 해 나간다면 충분히 발전적인데, 의욕이 넘치다 보니 한 우물을 파지 못하고다른 일을 시작해보려는 마음을 갖게 될 수 있는 때입니다.그러나 새로운 것을 배운다든가 시작하는 것은 아직은 시기상조입니다.무리해서 일을 벌리지 말고 현재 일을 차분하게 완성해 나가려는 마음을 먹어야할 것입니다.넘치는 열정을 현재 하고 있는 것에 쏟아 붇는다면 훨씬 더 큰 재물이 들어올 것입니다."
0131.jpg,열심히 일을 해 왔지만 아직은 결실을 맺을 때는 아니라서 답답하기만 하고 금전적으로도 힘든날이 되겠습니다.그러다 보니 자꾸 다른 일을 해 보려는 마음이 들기도 하지만딱히 다른 아이템이 있는 것도 아니어서 고민만 될 수 있겠습니다.그러나 아직은 일의 수확의 단계가 아니라 투자하고 열심히 일을 하는 단계입니다. 다른 마음을 먹지 말고 한가지 일에 결실을 맺으려 노력해야할 것입니다.
0132.jpg,"영업하는 분이라면 어느 곳으로 발길을 옮겨야 고객을 많이 만날지 혼란스러운 날이 되겠습니다.직장인 역시 어느 상사에게 잘 보여야 할지 혼란스러운 날이 되겠습니다.우왕좌왕 하다가 금전적인 손실만 보고 흐지부지 되는 하루가 될 수 있고, 기회주의자로 보일 수도 있습니다. 소신을 갖고 계획을 철저히 세워서 일에 임하시기 바랍니다.금전운 역시 좋지 못한 때입니다. 일한 만큼의 댓가를 받지 못하고 지출이 오히려 많아지는 때입니다."
0133.jpg,"새로운 일을 해보려는 마음이 들다가도 꾸준함과 끈기가 없어서 금방 실증을 느끼고,아무것도 하기 싫고 그저 놀고만 싶은 마음이 드는 하루 입니다.상사에게 지적을 당할 수도 있고, 가벼운 사람이란 소리를 들을 수도 있습니다.삶의 목표가 확실하지 않기 때문은 아닌지요. 왜 살아가는지 , 무엇을 위해서 돈을 버는지를 다시한번 생각해 보시기 바랍니다.금전운 역시 좋지 않습니다. 돈이 셀 수 있는 날입니다."
0134.jpg,"현재 하는 일도 잘 되는 편이지만 보다 더 활동적인 일을 찾고자 다른 것을 해보려는 마음이 드는 때입니다. 외국에 나가고 싶은 마음도 들고 사업을 벌리고 싶은 마음도 들 것입니다. 젊은 혈기가 넘치는 때와 같아서 경험삼아서 일을 벌려보는 것도 나쁘지는 않는 때입니다. 그러나 한 우물을 파는 자에게는 못당한 다는 것 또한 명심해야할 것입니다. 금전운 역시 일시적으로는 큰 돈이 들어올 수도 있지만,분수에 맞지 않게 무리하게 일을 벌리는 자에게는 오히려 손해를 볼 수 있는 때이기도 하니 조심하시기 바랍니다."
0135.jpg,"하는 일마다 꼬이는 때입니다. 금전운도 좋지 않은 날입니다. 그러다 보니 다른 것을 해 보려는 마음이 들 수도 있습니다.그러나 다른 일을 시작한다고 해도 잘 되지 않을 것입니다.그러므로 새로운 일 보다는 현재 하고 있는 일에 대해서 결실을 맺으려 노력해야 할 것입니다.그 일에 대한 지식이나 정보가 부족한 것은 아닌지,너무 가벼운 마음으로 뛰어든 것은 아닌지 다시한번 신중하게 생각해 보시고 끈기를 갖고 도전을 멈추지 마십시요."
0136.jpg,"몸도 가볍고 마음도 가벼워서 하는 일이 모두 잘 풀릴 수 있는 날입니다.금전운 역시 움직인 만큼 들어오는 아주 좋은 날입니다.단, 너무 좋은 나머지 방심하여 과소비를 할 수 있으니 조심하시기 바랍니다.또한 너무 의욕이 넘치는 나머지 다른 것을 도전해 보려는 마음도 들 것입니다. 그러나 자기 분수에 맞는 일인지 신중하게 생각한 후에 결정을 하셔야 할 것입니다."
0137.jpg,"에너지가 넘쳐서 과하게 일을 벌릴 수 있는 날입니다.물론 금전운은 좋습니다. 하지만 자신의 능력 이상으로 일을 벌린다면 결국에는 금전적인 손실을 가져올 수 밖에 없을 것입니다. 또한 현재 하는 일에 대한 완성도도 떨어질 수가 있고, 가벼운 사람이란 소리를 들을 수도 있을 것입니다. 의욕은 넘치지만 꾸준함이 부족하여 오래가지 못할 수가 있기 때문입니다.과한 것은 모자람만 못하다는 속담을 마음에 새겨야 하는 날입니다."
0138.jpg,겨우겨우 일을 꾸려나가기는 하지만 마음은 콩밭에 가있는 날입니다.능력이 부족하다보니 다른 사람과 동업을 생각하게 되고 투잡을 하려는 마음도 들 것입니다.한가지에 집중하지 못하는 상황에서 일만 벌린다고 잘 될리는 없을 것입니다. 여러개의 우물보다는 한 우물을 파는자가 쉽게 성공할 수 있을 것입니다. 금전운 역시 좋지 못한 때입니다. 이익보다는 손실이 더 큰 날입니다.
0139.jpg,"일이 바쁘게는 돌아가지만 금전적인 실속은 없는 날입니다.남의 일에 바쁠 수 있고, 공적인 일보다는 사적인 일로 시간을 보낼 수도 있습니다.정식으로 남을 도와주는 것은 나쁠 것이 없지만 결과도 없는 일에 매달려서 헛수고만 하는 것은 아닌지 냉정하게 판단해야 할 때입니다."
0140.jpg,"현재 하고 있는 일은 어느정도 안정권에 들었고, 금전운 역시 아주 좋은 날입니다.큰 돈이 들어올 수 있는 날이기도 합니다.하지만 금전 자랑을 너무 한다거나 가볍게 행동한다면 오히려 지인으로 부터 돈이 나갈 수도 있습니다. 특별히 입단속을 해야할 때입니다.또한 다른 것을 해보려는 마음도 들 수도 있습니다. 그러나 자칫 성급한 판단이 될 수 있으니 신중하게 생각하고 결정하시기 바랍니다."
0141.jpg,현재 하고있는 일이 한창 잘 풀릴 때 입니다.또한 주식에 투자를 하면 일시적으로 이익이 나는 날입니다.신중하게만 일처리를 하면 큰 돈이 들어올 금전운이 좋은 날입니다.그러나 자칫 가벼운 마음으로 다른 것을 해보려는 마음도 들고 신중하지 못한 판단을 할 수도 있습니다. 일이 잘 풀릴 때일수록 경거망동 하지 말고 조심스럽게 행동해야 할 것입니다.
